-3,0,-3,0.0015821278864588,-3,0.0015821278864588,-3,0.0015821278864588
-2,0,-2,0.00245636383634758,-2,0.00245636383634758,-2,0.00245636383634758
-1,0.0476190476190476,-1,0.0072624805682111,-1,1.38739359925292,-1,-1.3728686381165
0,0.0256410256410256,0,0.0330211226138992,0,1.02011735619955,0,-0.95407511097175
1,0.157894736842105,1,0.154339877365061,1,2.40214582516113,1,-2.093466070431
2,0.528301886792453,2,0.5006944445,2,4.13491336605816,2,-3.13352447705816
3,0.769230769230769,3,0.847049011634939,3,3.47822306955603,3,-1.78412504628615
