-3,0,-3,0.0015821278864587955,-3,0.2465836397119331,-3,-0.24341938393901552
-2,0,-2,0.0024563638363475767,-2,0.3489620283492123,-2,-0.3440493006765172
-1,0.047619047619047616,-1,0.007262480568211096,-1,0.5575432740334318,-1,-0.5430183128970096
0,0.02564102564102564,0,0.033021122613899244,0,1.1489505087909395,0,-1.082908263563141
1,0.15789473684210525,1,0.15433987736506094,1,2.3813838880572513,1,-2.0727041333271297
2,0.5283018867924528,2,0.5006944445,2,4.140745878282541,2,-3.1393569892825406
3,0.7692307692307693,3,0.8470490116349391,3,3.094875152021527,3,-1.400777128751649
