-3,0,-3,0.0015821278864587955,-3,0.0015821278864587955,-3,0.0015821278864587955
-2,0,-2,0.0024563638363475767,-2,0.0024563638363475767,-2,0.0024563638363475767
-1,0.047619047619047616,-1,0.007262480568211096,-1,1.3873935992529196,-1,-1.3728686381164974
0,0.02564102564102564,0,0.033021122613899244,0,1.0201173561995485,0,-0.9540751109717499
1,0.15789473684210525,1,0.15433987736506094,1,2.402145825161126,1,-2.0934660704310044
2,0.5283018867924528,2,0.5006944445,2,4.134913366058155,2,-3.133524477058155
3,0.7692307692307693,3,0.8470490116349391,3,3.478223069556026,3,-1.7841250462861482
